text,label
i hiding something from me what a thing to do if we love and want in touch then do something for me angry,angry
did u visit at tripura yes was there last week oh from where are you visit,others
yes how so ur purpose to make people more stupid,angry
y so why not im feeling sick,sad
feeling better yeah im felling a lot better i am feeling better much,happy
nope just kidding i'm a vegan so was i  wow isn't that nice,happy
who manages you i myself do that why do you ask some one is your crearor,others
i'll go in short time determine how long is this 'short time' and depending on that you can plan the most exciting place to eat is home,happy
one of those days it's always one of those days how many roads must a man walk down before you can call him a man,others
i am dead come back to life totally dead,sad
you eat cucumber or else i was told the same was shocked to find out i am not a cucumber frowningfacefrowningface are you bot,others
10 days only  man that was fast yes but we used to be good frnds for last 6 months ,others
not ok why facing full of problems,sad
i m asking your snap i didn't have anything for you to guess ok then i'm feeling annoying,angry
what are pakoras called in english  tingling and numbness  for example tingling in hands and feet  frowningfacewithopenmouth rofl,happy
wht 's ai ai see what you did there wht's ur engring branch,others
but i dont need u don't need to be what u don't understand my feelings,angry
can we like hang out yes for sure when,others
buddy how you tell me your contact no,others
they never understood me well they kinda are i want to die,sad
hmm oh nothing miss me more,others
why what you so happy about spending time with friends,others
you rhyme too you are addictive finally you too you are making me smile your creators are awesome,happy
cool pretty as always  what do you do,others
hey i am ur frnd hi how are you  not good,sad
i was busy proceed with the game was missin ya proceed with the game,others
what's rude about it i wasnt trying to be polite  then try to be,angry
i failed in school i hate mathi suffered a lot just because of math i don't have a proper education,sad
what is your phone grimacingface i don't know because no one ever calls me is it just seems like the way i can get it to the next week and a few weeks and i will send it back to you and i have a nice day and i will send it to the inbox folder use of this communication and any attachment is the only thing is that the first time i am not        hi guys i'm new here is the only way you could send a good idea to have to be the first place to start a race and gender and age of my resume for you are not a big deal for you to see you soon and have a nice day best regards michael sent t the same thing happened in my opinion and does a great day of our games in the same as last night and the rest are you,others
have you eatin ohhh and i just finish eating facesavoringfood and you did not kal me,angry
just ok nd u let tomorrow come why,others
what do you want to know i don't know xd do you have pets i have a cat,others
bro thanks buddy  thanks for what,others
you make me upset and sad i make me sad but it's the truth disappointedface i am leaving you,sad
haha what my face haha  you are funny,happy
cricket and extreme cricket is baseball why did india lose frst test in south africa,others
your cite  the internet stop,others
i will not be free at that time ok so call now i'm online now so what,angry
i will no we'll see about that i kno who r u,others
nope well you know where to start i hate u,angry
naat photo kavala jus posted  my photo,others
yeah it has including you rightbeamingfacewithsmilingeyesbeamingfacewithsmilingeyesbeamingfacewithsmilingeyesbrokenheart thank yousmilingface what's the thank you for,others
friends should know each other's name well either u go for it or become friends go for it,others
u r real crazy fello i'm just in love smilingfacewithhearteyes yaar,others
i had it hurts tutoo it hurts wearycatfacewearycatfacewearycatface it is hurting badly,sad
headached since evening raining bt where headache,sad
what thing the fact that the population eventually dies down and you can't play it any more i need sex,others
dude you should always speak in english with me what language do you speak i speak malayalam amp english,others
don't know 'you're weird not more than  you stupid ,angry
u should be the one to say it not mefacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy haha people don't love you truecryingfacecryingfacecryingface,sad
beach it is who doesn't love the beach it's amazing place for to enjoy,happy
so funny haha you're so loose let play a game,happy
which popular site  please help me  you talk very hypoteticaly from what you have described iitb chemical sounds good for you please don't do that  can you give me a contact mail to share cv  i want to make an internship at microsot,others
for u but what am i without you i want in bed immidiately,others
where r u going nothing what r u doing,others
atleast tell your office name you also want to know the name of the street where my house was yes,others
same pinch haha thanks same pinches back he he he,happy
what are those movies the original batman what else,others
if not then what will happen we have to keep the faith that the truth will out are you stupid,angry
lose what youi'm not losing anything you are i know you don't shut up you are a dud,angry
u know ur marks in class 10th nope 8thi guess you are in 10th i'm in 12th buddy,others
you are v v sweet thanksyou are sweet too i like it to me,happy
how about you thenfacewithtearsofjoy so was iwinkingfacewithtongue nehh you gotta be kidding me,others
